timestamp;vin;isOnline;signature;acc_x;acc_y;acc_z;pos_long;pos_lat;process;01 10_fluxo de massa de ar (MAF)_g/s;01 0D_velocidade_Km/h;01 0B_pressao absoluta do coletor de admissao_kPa;01 0F_temperatura do ar de entrada_Â°C;01 0F_Temperatura do liquido de arrefecimento_Â°C;01 2F_nivel de combustivel_%;01 0C_rotacao_RPM;vehicle_speed;coolant_temp;engine_rpm;fuel_rail_pressure;intake_air_temp;intake_manifold_pressure;mass_air_flow;barometric_pressure;calculated_load_value;distance_traveled_since_dtcs_cleared;distance_traveled_while_mil_activated;engine_run_time_while_mil_activated;ignition_timing_advance;input_voltage;number_of_warm_ups;obd_requirements;co2_flow;fuel_rate;instant_co2_rate;instant_fuel_economy
06:34:24.276;;;;;;;;;;;;;;;;;3.0;83.0;904.0;51220.0;40.0;102.0;0.0;101.0;34.11765;53711.0;24266.0;51314.0;2.0;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:34:24.795;;;;;;;;;;;;;;;;;4.0;83.0;947.0;47050.0;40.0;102.0;0.0;101.0;43.13726;53711.0;24266.0;51314.0;2.0;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:34:25.235;;;;;;;;;;;;;;;;;4.0;83.0;1081.0;53920.0;40.0;102.0;0.0;101.0;45.4902;53711.0;24266.0;51314.0;2.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:34:25.704;1GBJC34R9XF017297;False;304502210089a49cab039ea88ee546be99e4640ef18b1fd5acb901e93f22c2ea8043afb97a02201437c9cf484e44e4da5ae9fa6b58167f40b348b02612b812a8f5246291d169a4;0.0843243598937988;0.0123085975646972;0.1086616516113281;-44.5351;-23.0208;False;691.0;69.0;54.0;45.0;103.0;59.364983073188114;9657.728265962658;;;;;;;;;;;;;;;;;;;;
06:34:25.707;;;;;;;;;;;;;;;;;5.0;83.0;1206.0;64950.0;40.0;103.0;0.0;101.0;42.35294;53711.0;24266.0;51314.0;2.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:34:26.147;;;;;;;;;;;;;;;;;5.0;83.0;1299.0;72540.0;40.0;105.0;0.0;101.0;41.56863;53711.0;24266.0;51314.0;2.0;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:34:26.664;;;;;;;;;;;;;;;;;6.0;83.0;1404.0;78180.0;40.0;105.0;0.0;101.0;36.47059;53711.0;24266.0;51314.0;2.0;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:34:27.104;;;;;;;;;;;;;;;;;6.0;83.0;1462.0;87000.0;40.0;107.0;0.0;101.0;40.78431;53711.0;24266.0;51314.0;1.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:34:27.560;;;;;;;;;;;;;;;;;6.0;83.0;1567.0;93620.0;40.0;109.0;0.0;101.0;38.43137;53711.0;24266.0;51314.0;1.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:34:28.031;;;;;;;;;;;;;;;;;7.0;83.0;1626.0;95090.0;40.0;110.0;0.0;101.0;34.5098;53711.0;24266.0;51314.0;2.0;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:34:28.534;;;;;;;;;;;;;;;;;7.0;83.0;1678.0;96320.0;40.0;111.0;0.0;101.0;32.15686;53711.0;24266.0;51314.0;2.0;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:34:28.703;1GBJC34R9XF017297;False;3045022100fdb6ca8e156534fd3ba8753906648ed77d0d742c603961745f3942a2e506178302203ab6656d6514283b3f0232fccbc75be10bfb3702573dd97873eee9356c28804c;0.2040876150131225;-0.0177388191223144;-0.0828742980957031;-44.5351;-23.0208;False;894.0;24.0;89.0;56.0;95.0;79.30136086529814;3361.872012467209;;;;;;;;;;;;;;;;;;;;
06:34:28.990;;;;;;;;;;;;;;;;;7.0;83.0;1704.0;96810.0;39.0;112.0;0.0;101.0;31.37255;53711.0;24266.0;51314.0;2.0;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:34:29.446;;;;;;;;;;;;;;;;;7.0;83.0;1712.0;97790.0;39.0;112.0;0.0;101.0;30.98039;53711.0;24266.0;51314.0;2.0;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:34:29.885;;;;;;;;;;;;;;;;;7.0;83.0;1727.0;100240.0;39.0;112.0;0.0;101.0;34.5098;53711.0;24266.0;51314.0;2.0;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:34:30.404;;;;;;;;;;;;;;;;;7.0;83.0;1737.0;99010.0;39.0;113.0;0.0;101.0;39.21569;53711.0;24266.0;51314.0;2.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:34:30.844;;;;;;;;;;;;;;;;;8.0;83.0;1792.0;102940.0;39.0;114.0;0.0;101.0;37.2549;53711.0;24266.0;51314.0;2.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:34:31.298;;;;;;;;;;;;;;;;;8.0;83.0;1814.0;104410.0;39.0;115.0;0.0;101.0;35.68628;53711.0;24266.0;51314.0;2.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:34:31.702;1GBJC34R9XF017297;False;3045022006497c0da1b8dc7128c9ccef8f3d12f189e75fbac5b1f8eaf49061c58af61cf30221009963f9467f0472608d4ffb6cfe72ab1caa163be41d06549511c70ceacfa38bbe;-0.1817928552627563;0.1150298118591308;0.411041259765625;-44.5351;-23.0208;False;597.0;65.0;22.0;36.0;102.0;44.7650732324864;8581.35122722144;;;;;;;;;;;;;;;;;;;;
06:34:31.739;;;;;;;;;;;;;;;;;8.0;83.0;1818.0;103920.0;39.0;115.0;0.0;101.0;27.05882;53711.0;24266.0;51314.0;2.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:34:32.572;;;;;;;;;;;;;;;;;8.0;83.0;1746.0;81860.0;39.0;115.0;0.0;101.0;18.03922;53711.0;24266.0;51314.0;2.0;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:34:33.138;;;;;;;;;;;;;;;;;7.0;80.0;1678.0;79650.0;39.0;112.0;0.0;101.0;15.68627;53711.0;24266.0;51314.0;1.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:34:33.594;;;;;;;;;;;;;;;;;6.0;80.0;1399.0;55630.0;39.0;110.0;0.0;101.0;11.37255;53711.0;24266.0;51314.0;2.0;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:34:34.050;;;;;;;;;;;;;;;;;6.0;80.0;1284.0;49500.0;39.0;109.0;0.0;101.0;16.47059;53711.0;24266.0;51314.0;2.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:34:34.552;;;;;;;;;;;;;;;;;5.0;80.0;1154.0;43620.0;39.0;109.0;0.0;101.0;12.54902;53711.0;24266.0;51314.0;2.0;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:34:34.753;1GBJC34R9XF017297;False;304402203c7f4aff749aba29448c55544a14950d9a47b12a6d8d6ffb7b9ced52ef239ffc022069606964bdb5bd5c72a206a1a46895386805a8956dd98e6d3c933e58bc659924;0.0505363941192626;0.085881233215332;-0.2682275772094726;-44.5351;-23.0208;False;868.0;84.0;21.0;59.0;95.0;61.77951048245406;6446.128685628301;;;;;;;;;;;;;;;;;;;;
06:34:34.977;;;;;;;;;;;;;;;;;5.0;80.0;1014.0;38230.0;39.0;107.0;0.0;101.0;28.23529;53711.0;24266.0;51314.0;2.0;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:34:35.433;;;;;;;;;;;;;;;;;4.0;80.0;1005.0;46070.0;39.0;106.0;0.0;101.0;36.07843;53711.0;24266.0;51314.0;1.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:34:35.857;;;;;;;;;;;;;;;;;4.0;80.0;878.0;48280.0;39.0;106.0;0.0;101.0;32.54902;53711.0;24266.0;51314.0;1.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:34:36.360;;;;;;;;;;;;;;;;;4.0;80.0;898.0;46320.0;39.0;105.0;0.0;101.0;34.90196;53711.0;24266.0;51314.0;1.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:34:36.784;;;;;;;;;;;;;;;;;4.0;80.0;834.0;45580.0;39.0;105.0;0.0;101.0;34.11765;53711.0;24266.0;51314.0;1.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:34:37.240;;;;;;;;;;;;;;;;;3.0;80.0;840.0;44850.0;39.0;105.0;0.0;101.0;28.23529;53711.0;24266.0;51314.0;1.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:34:37.664;;;;;;;;;;;;;;;;;3.0;80.0;872.0;43380.0;39.0;104.0;0.0;101.0;26.27451;53711.0;24266.0;51314.0;1.5;28.3;255.0;15.0;0.0;0.0;0.0;0.0
06:34:37.702;1GBJC34R9XF017297;False;3045022100ec10a17a63cfe59f27a72391b13e76dcaf5ec25a5587908d66892fd56365c4f0022041792ec8815dfcebe932074dee3ff38a5a8e7f0553f9f782120db64de67356e7;0.0770617723464965;0.2315211296081543;0.0230989456176757;-44.535;-23.0208;False;513.0;108.0;14.0;60.0;93.0;39.73601685458402;7312.321238911943;;;;;;;;;;;;;;;;;;;;
06:34:38.183;;;;;;;;;;;;;;;;;2.0;80.0;911.0;44850.0;39.0;103.0;0.0;101.0;26.66667;53711.0;24266.0;51314.0;1.5;28.3;255.0;15.0;0.0;0.0;0.0;0.0
06:34:38.639;;;;;;;;;;;;;;;;;1.0;80.0;862.0;44850.0;39.0;104.0;0.0;101.0;37.2549;53711.0;24266.0;51314.0;1.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:34:39.094;;;;;;;;;;;;;;;;;1.0;80.0;826.0;48030.0;39.0;104.0;0.0;101.0;39.21569;53711.0;24266.0;51314.0;1.0;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:34:39.518;;;;;;;;;;;;;;;;;1.0;80.0;815.0;47050.0;39.0;104.0;0.0;101.0;41.17647;53711.0;24266.0;51314.0;1.0;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:34:40.021;;;;;;;;;;;;;;;;;1.0;80.0;802.0;47790.0;39.0;105.0;0.0;101.0;46.27451;53711.0;24266.0;51314.0;1.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:34:40.477;;;;;;;;;;;;;;;;;1.0;80.0;841.0;57350.0;40.0;105.0;0.0;101.0;47.84314;53711.0;24266.0;51314.0;1.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:34:40.706;1GBJC34R9XF017297;False;304502201ac70933c625ab3639a99c45d4b836966e79d54605592a57b9e56932e1fcde81022100db29e838be86697a70072a7f620242b3b932bbe5d7f47a3da54b013115859899;0.0497239828109741;0.1636300086975097;-0.0660328865051269;-44.535;-23.0208;False;423.0;74.0;94.0;32.0;91.0;95.77491270874428;7554.173732170963;;;;;;;;;;;;;;;;;;;;
06:34:40.932;;;;;;;;;;;;;;;;;1.0;80.0;901.0;54650.0;40.0;105.0;0.0;101.0;49.41177;53711.0;24266.0;51314.0;1.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:34:41.357;;;;;;;;;;;;;;;;;1.0;80.0;945.0;64700.0;40.0;106.0;0.0;101.0;51.76471;53711.0;24266.0;51314.0;1.5;28.3;255.0;15.0;0.0;0.0;0.0;0.0
06:34:42.205;;;;;;;;;;;;;;;;;2.0;80.0;995.0;82590.0;40.0;107.0;0.0;101.0;62.7451;53711.0;24266.0;51314.0;2.0;28.3;255.0;15.0;0.0;0.0;0.0;0.0
06:34:42.756;;;;;;;;;;;;;;;;;2.0;79.0;1116.0;82590.0;40.0;109.0;0.0;101.0;60.39216;53711.0;24266.0;51314.0;2.0;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:34:43.227;;;;;;;;;;;;;;;;;5.0;79.0;1271.0;82840.0;40.0;111.0;0.0;101.0;50.58823;53711.0;24266.0;51314.0;2.0;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:34:43.667;;;;;;;;;;;;;;;;;5.0;79.0;1327.0;93620.0;40.0;112.0;0.0;101.0;63.92157;53711.0;24266.0;51314.0;1.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:34:43.698;1GBJC34R9XF017297;False;3044022075f017f25b9d21b90b1c98924b27cfc8f17c75bbbb2894877cda26de2d99abfe022040bbd5122dfaf8ad502a21b1dc2f27f27036b04fcbf28b9f7ef1914140b6b4c0;0.3081263303756714;-0.0643882751464843;-0.5568118095397949;-44.5351;-23.0208;False;702.0;112.0;27.0;60.0;97.0;76.69917625169674;1796.8693165221785;;;;;;;;;;;;;;;;;;;;
06:34:44.185;;;;;;;;;;;;;;;;;6.0;79.0;1498.0;100730.0;40.0;116.0;0.0;101.0;60.78431;53711.0;24266.0;51314.0;1.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:34:44.625;;;;;;;;;;;;;;;;;7.0;79.0;1629.0;105880.0;40.0;120.0;0.0;101.0;67.84314;53711.0;24266.0;51314.0;3.0;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:34:45.081;;;;;;;;;;;;;;;;;8.0;79.0;1859.0;116910.0;40.0;129.0;0.0;101.0;54.5098;53711.0;24266.0;51314.0;3.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:34:45.536;;;;;;;;;;;;;;;;;8.0;79.0;2019.0;118620.0;40.0;132.0;0.0;101.0;73.33334;53711.0;24266.0;51314.0;6.0;28.3;255.0;15.0;0.0;0.0;0.0;0.0
06:34:46.039;;;;;;;;;;;;;;;;;9.0;79.0;2319.0;131860.0;40.0;146.0;0.0;101.0;27.84314;53711.0;24266.0;51314.0;6.5;28.3;255.0;15.0;0.0;0.0;0.0;0.0
06:34:46.463;;;;;;;;;;;;;;;;;10.0;79.0;2268.0;116420.0;39.0;137.0;0.0;101.0;21.96078;53711.0;24266.0;51314.0;8.0;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:34:46.699;1GBJC34R9XF017297;False;3045022100c52ca7762ac9a3b304caad2a7d38de0b160a6e5c2fc38fec3174827e7950152602203fbd42fc481b439a0020010c8a016d135a5de3ae3022e50c529faf8f3351192a;-0.7238390445709229;-0.7515618801116943;0.3871192932128906;-44.5351;-23.0208;False;468.0;54.0;82.0;34.0;94.0;51.587969588490736;7982.019863597015;;;;;;;;;;;;;;;;;;;;
06:34:46.918;;;;;;;;;;;;;;;;;10.0;79.0;2305.0;91420.0;39.0;130.0;0.0;101.0;0.3921569;53711.0;24266.0;51314.0;5.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:34:47.359;;;;;;;;;;;;;;;;;10.0;79.0;1996.0;78920.0;39.0;125.0;0.0;101.0;0.0;53711.0;24266.0;51314.0;2.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:34:47.861;;;;;;;;;;;;;;;;;10.0;79.0;1712.0;70830.0;39.0;120.0;0.0;101.0;6.27451;53711.0;24266.0;51314.0;1.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:34:48.317;;;;;;;;;;;;;;;;;10.0;79.0;1432.0;73520.0;39.0;118.0;0.0;101.0;63.13726;53711.0;24266.0;51314.0;2.0;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:34:48.773;;;;;;;;;;;;;;;;;10.0;79.0;1479.0;101220.0;39.0;119.0;0.0;101.0;66.27451;53711.0;24266.0;51314.0;1.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:34:49.197;;;;;;;;;;;;;;;;;12.0;79.0;1578.0;110290.0;39.0;123.0;0.0;101.0;79.60784;53711.0;24266.0;51314.0;2.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:34:49.700;;;;;;;;;;;;;;;;;14.0;79.0;1780.0;121560.0;39.0;136.0;0.0;101.0;83.13725;53711.0;24266.0;51314.0;3.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:34:49.704;1GBJC34R9XF017297;False;3044022052985e3da762854c83a1270f5d547945bb7f08e58f234db83550f2a94a55366602202fd1f037a58b347ef96f475b95482319ecb060f2dfd73a8b684e36713e06bdf6;0.1645033359527588;0.2115931510925293;0.2501254081726074;-44.5349;-23.0208;False;590.0;92.0;38.0;53.0;99.0;98.15996226051952;9207.087308165888;;;;;;;;;;;;;;;;;;;;
06:34:50.124;;;;;;;;;;;;;;;;;16.0;79.0;2010.0;129160.0;39.0;153.0;0.0;101.0;99.60784;53711.0;24266.0;51314.0;5.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:34:50.580;;;;;;;;;;;;;;;;;18.0;79.0;2277.0;138480.0;39.0;177.0;0.0;101.0;99.60784;53711.0;24266.0;51314.0;8.0;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:34:51.020;;;;;;;;;;;;;;;;;20.0;79.0;2382.0;125490.0;39.0;183.0;0.0;101.0;16.07843;53711.0;24266.0;51314.0;8.0;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:34:51.853;;;;;;;;;;;;;;;;;20.0;79.0;2377.0;93870.0;39.0;148.0;0.0;101.0;0.0;53711.0;24266.0;51314.0;6.0;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:34:52.404;;;;;;;;;;;;;;;;;19.0;81.0;2065.0;81370.0;39.0;131.0;0.0;101.0;1.176471;53711.0;24266.0;51315.0;2.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:34:52.702;1GBJC34R9XF017297;False;3046022100bba047a75306607cfb7699439299fd1336e8403f9f6d6c19b693ff7a3389be64022100fae3e5315a4fce919f59ac63ac62ce471c59267163b87e2f95afc8ef89ad46f1;0.1283996105194091;0.326540470123291;0.1230092048645019;-44.5349;-23.0208;False;534.0;61.0;63.0;69.0;92.0;28.585606768243203;3520.3835502902903;;;;;;;;;;;;;;;;;;;;
06:34:52.859;;;;;;;;;;;;;;;;;23.0;81.0;1435.0;99500.0;39.0;126.0;0.0;101.0;99.21568;53711.0;24266.0;51315.0;1.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:34:53.299;;;;;;;;;;;;;;;;;22.0;81.0;1563.0;117400.0;39.0;142.0;0.0;101.0;99.21568;53711.0;24266.0;51315.0;2.0;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:34:53.802;;;;;;;;;;;;;;;;;24.0;81.0;1696.0;130630.0;39.0;162.0;0.0;101.0;99.60784;53711.0;24266.0;51315.0;2.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:34:54.258;;;;;;;;;;;;;;;;;25.0;81.0;1825.0;136760.0;39.0;183.0;0.0;101.0;99.21568;53711.0;24266.0;51315.0;3.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:34:54.714;;;;;;;;;;;;;;;;;27.0;81.0;1966.0;141420.0;39.0;198.0;0.0;101.0;99.21568;53711.0;24266.0;51315.0;4.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:34:55.138;;;;;;;;;;;;;;;;;29.0;81.0;2076.0;141910.0;39.0;206.0;0.0;101.0;99.21568;53711.0;24266.0;51315.0;5.0;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:34:55.641;;;;;;;;;;;;;;;;;31.0;81.0;2185.0;136510.0;39.0;210.0;0.0;101.0;85.88235;53711.0;24266.0;51315.0;6.0;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:34:55.701;1GBJC34R9XF017297;False;304502203f763190277c9a061c9d8e598fea45eafaa8f1b2656a0bbf98a9bd5d24e3777b022100df8d7bd18c42e405effe8ebba0aae318463946a3e0e31562891f0624777881d6;0.4125354290008545;-0.2933135032653808;0.1676568984985351;-44.5349;-23.0208;False;604.0;96.0;38.0;36.0;97.0;61.161038606593465;6692.008632809124;;;;;;;;;;;;;;;;;;;;
06:34:56.098;;;;;;;;;;;;;;;;;32.0;81.0;2152.0;112990.0;39.0;178.0;0.0;101.0;3.921569;53711.0;24266.0;51315.0;5.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:34:56.553;;;;;;;;;;;;;;;;;32.0;81.0;2051.0;85290.0;39.0;145.0;0.0;101.0;0.0;53711.0;24266.0;51315.0;3.0;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:34:56.978;;;;;;;;;;;;;;;;;31.0;81.0;1804.0;80880.0;39.0;131.0;0.0;101.0;43.52941;53711.0;24266.0;51315.0;1.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:34:57.481;;;;;;;;;;;;;;;;;33.0;81.0;1554.0;112000.0;39.0;135.0;0.0;101.0;99.21568;53711.0;24266.0;51315.0;1.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:34:57.952;;;;;;;;;;;;;;;;;32.0;81.0;1506.0;117400.0;39.0;154.0;0.0;101.0;99.60784;53711.0;24266.0;51315.0;1.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:34:58.393;;;;;;;;;;;;;;;;;34.0;81.0;1595.0;123770.0;39.0;170.0;0.0;101.0;99.21568;53711.0;24266.0;51315.0;2.0;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:34:58.703;1GBJC34R9XF017297;False;3044022064043d526f8034fc6010be07946ded9badbacb0e4b9046074e3a45db1aa4d2f502202f84c3301edb19170f3e8e7bab72939b30f2ef98d4cd62316d65e848820e8b2b;-0.1473786830902099;-0.0061297416687011;-0.032813549041748;-44.5346;-23.0207;False;851.0;105.0;19.0;59.0;98.0;37.76900731841301;3936.784168135156;;;;;;;;;;;;;;;;;;;;
06:34:58.832;;;;;;;;;;;;;;;;;36.0;81.0;1641.0;126220.0;39.0;182.0;0.0;101.0;99.21568;53711.0;24266.0;51315.0;2.0;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:34:59.320;;;;;;;;;;;;;;;;;37.0;81.0;1717.0;132350.0;39.0;191.0;0.0;101.0;99.60784;53711.0;24266.0;51315.0;2.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:34:59.745;;;;;;;;;;;;;;;;;38.0;81.0;1755.0;135040.0;40.0;201.0;0.0;101.0;99.21568;53711.0;24266.0;51315.0;3.0;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:35:00.201;;;;;;;;;;;;;;;;;40.0;81.0;1832.0;137500.0;40.0;207.0;0.0;101.0;99.21568;53711.0;24266.0;51315.0;3.0;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:35:00.625;;;;;;;;;;;;;;;;;41.0;81.0;1874.0;138230.0;40.0;211.0;0.0;101.0;99.21568;53711.0;24266.0;51315.0;3.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:35:01.474;;;;;;;;;;;;;;;;;42.0;81.0;1927.0;140440.0;40.0;214.0;0.0;101.0;99.21568;53711.0;24266.0;51315.0;3.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:35:01.702;1GBJC34R9XF017297;False;3046022100a9869cb1d780959d9c16711c7b3fc7fd86651f1d0a55a18f013a5631eed38c93022100d757c4d7c925c5c7439a27d94c781c3455bf4f59ef699649468a18d55cb54e7a;-0.0884672403335571;-0.6021914482116699;0.7310609817504883;-44.5346;-23.0207;False;554.0;102.0;53.0;41.0;103.0;29.429480102717896;1247.9190905248531;;;;;;;;;;;;;;;;;;;;
06:35:02.040;;;;;;;;;;;;;;;;;43.0;83.0;1988.0;141910.0;40.0;215.0;0.0;101.0;98.82353;53711.0;24266.0;51315.0;4.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:35:02.480;;;;;;;;;;;;;;;;;45.0;83.0;2088.0;140930.0;40.0;217.0;0.0;101.0;85.88235;53711.0;24266.0;51315.0;4.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:35:02.920;;;;;;;;;;;;;;;;;46.0;83.0;2111.0;116660.0;40.0;194.0;0.0;101.0;14.5098;53711.0;24266.0;51315.0;5.0;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:35:03.423;;;;;;;;;;;;;;;;;46.0;83.0;1991.0;84310.0;40.0;153.0;0.0;101.0;1.568627;53711.0;24266.0;51315.0;3.0;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:35:03.878;;;;;;;;;;;;;;;;;46.0;83.0;1763.0;72790.0;40.0;134.0;0.0;101.0;13.72549;53711.0;24266.0;51315.0;2.0;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:35:04.334;;;;;;;;;;;;;;;;;46.0;83.0;1487.0;98280.0;40.0;127.0;0.0;101.0;98.82353;53711.0;24266.0;51315.0;1.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:35:04.702;1GBJC34R9XF017297;False;30440220672231fe4410132a501aa730a4007e4c739a620fdfee76799c2942ca70fb07ea022050b89853de1868e6c0322d97bfef601d56e7243af54dcf74671f2857fc47bbec;-0.0045489072799682;0.1215071678161621;0.1021995544433593;-44.5338;-23.0202;False;684.0;23.0;53.0;64.0;100.0;66.380965045969;8394.597187115702;;;;;;;;;;;;;;;;;;;;
06:35:04.758;;;;;;;;;;;;;;;;;47.0;83.0;1538.0;117640.0;40.0;142.0;0.0;101.0;99.21568;53711.0;24266.0;51315.0;1.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:35:05.261;;;;;;;;;;;;;;;;;48.0;83.0;1564.0;124010.0;40.0;161.0;0.0;101.0;99.21568;53711.0;24266.0;51315.0;2.0;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:35:05.689;;;;;;;;;;;;;;;;;49.0;83.0;1603.0;128920.0;40.0;180.0;0.0;101.0;99.21568;53711.0;24266.0;51315.0;2.0;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:35:06.145;;;;;;;;;;;;;;;;;49.0;83.0;1623.0;129900.0;40.0;191.0;0.0;101.0;99.21568;53711.0;24266.0;51315.0;2.0;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:35:06.585;;;;;;;;;;;;;;;;;51.0;83.0;1662.0;133330.0;40.0;199.0;0.0;101.0;99.21568;53711.0;24266.0;51315.0;2.0;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:35:07.103;;;;;;;;;;;;;;;;;51.0;83.0;1686.0;133570.0;40.0;205.0;0.0;101.0;99.60784;53711.0;24266.0;51315.0;2.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:35:07.559;;;;;;;;;;;;;;;;;52.0;83.0;1721.0;137000.0;40.0;211.0;0.0;101.0;99.21568;53711.0;24266.0;51315.0;2.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:35:07.704;1GBJC34R9XF017297;False;3045022016fa926858fdc86488fbe6d8317e0bbb3da674429a4f64dbf1dd6024190f60b40221008bd3ff5df240662c233888eeb52246e62b569819278237d3a782926a2441cd01;0.2041804790496826;-0.3572206497192383;-0.6527910232543945;-44.5338;-23.0202;False;843.0;58.0;35.0;48.0;102.0;67.50893170925558;9371.458623488445;;;;;;;;;;;;;;;;;;;;
06:35:08.015;;;;;;;;;;;;;;;;;53.0;83.0;1761.0;139210.0;40.0;215.0;0.0;101.0;99.60784;53711.0;24266.0;51315.0;3.0;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:35:08.470;;;;;;;;;;;;;;;;;54.0;83.0;1788.0;141660.0;40.0;219.0;0.0;101.0;99.60784;53711.0;24266.0;51315.0;3.0;28.3;255.0;15.0;0.0;0.0;0.0;0.0
06:35:08.973;;;;;;;;;;;;;;;;;55.0;83.0;1812.0;142640.0;40.0;221.0;0.0;101.0;99.21568;53711.0;24266.0;51315.0;3.0;28.3;255.0;15.0;0.0;0.0;0.0;0.0
06:35:09.397;;;;;;;;;;;;;;;;;56.0;83.0;1853.0;144600.0;41.0;223.0;0.0;101.0;99.21568;53711.0;24266.0;51315.0;3.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
