timestamp;vehicle_speed;coolant_temp;engine_rpm;fuel_rail_pressure;intake_air_temp;intake_manifold_pressure;mass_air_flow;barometric_pressure;calculated_load_value;distance_traveled_since_dtcs_cleared;distance_traveled_while_mil_activated;engine_run_time_while_mil_activated;ignition_timing_advance;input_voltage;number_of_warm_ups;obd_requirements;co2_flow;fuel_rate;instant_co2_rate;instant_fuel_economy
17:24:45.301;0;53;750;39210;44;98;0;100;17.64706;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:24:45.725;0;53;750;39460;44;98;0;100;16.86275;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:24:46.228;0;53;750;39460;44;98;0;100;17.64706;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:24:46.684;0;53;750;38480;44;98;0;100;17.64706;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:24:47.140;0;53;751;39950;44;98;0;100;17.2549;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:24:47.564;0;53;748;38720;44;98;0;100;16.86275;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:24:48.083;0;53;752;39700;44;98;0;100;17.64706;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:24:48.539;0;53;749;39210;44;98;0;100;17.2549;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:24:48.979;0;53;752;39210;44;98;0;100;17.2549;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:24:49.420;0;53;748;38970;44;98;0;100;16.86275;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:24:49.907;0;53;752;38970;44;98;0;100;17.2549;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:24:50.347;0;53;748;39210;44;98;0;100;17.64706;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:24:50.787;0;53;750;39210;44;98;0;100;17.64706;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:24:51.226;0;53;750;39210;44;98;0;100;16.86275;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:24:51.729;0;53;750;38970;44;98;0;100;16.86275;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:24:52.185;0;53;750;38720;44;98;0;100;17.64706;65535;58774;65535;1;28.2;255;15;0;0;0;0
17:24:52.641;0;53;748;39700;44;98;0;100;16.86275;65535;58774;65535;1;28.2;255;15;0;0;0;0
17:24:53.065;0;53;752;38720;44;98;0;100;17.64706;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:24:53.913;0;53;750;40190;44;98;0;100;17.64706;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:24:54.464;0;53;752;39700;44;98;0;100;16.86275;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:24:54.920;0;53;751;39460;44;98;0;100;17.64706;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:24:55.344;0;53;750;38970;44;98;0;100;17.64706;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:24:55.847;0;53;750;39460;44;98;0;100;16.86275;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:24:56.271;0;53;751;39460;43;98;0;100;16.86275;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:24:56.727;0;53;751;39460;43;98;0;100;17.64706;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:24:57.152;0;53;748;38970;43;98;0;100;16.86275;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:24:57.670;0;53;751;39210;43;98;0;100;17.2549;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:24:58.110;0;53;748;39700;43;98;0;100;16.86275;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:24:58.567;0;53;751;39460;43;98;0;100;16.86275;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:24:58.991;0;53;748;38970;43;98;0;100;17.2549;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:24:59.509;0;53;751;38720;43;98;0;100;17.2549;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:24:59.933;0;53;748;38720;43;98;0;100;16.86275;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:00.389;0;53;750;38480;43;98;0;100;17.64706;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:00.845;0;53;750;38480;43;98;0;100;16.86275;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:25:01.348;0;53;751;38720;43;98;0;100;17.2549;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:25:01.772;0;53;748;39460;43;98;0;100;16.86275;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:25:02.228;0;53;751;39700;43;98;0;100;16.07843;65535;58774;65535;1.5;28.3;255;15;0;0;0;0
17:25:02.653;0;53;754;38970;43;98;0;100;15.29412;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:25:03.500;0;53;753;39210;43;98;0;100;15.68627;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:25:04.050;0;53;752;38720;43;98;0;100;15.68627;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:25:04.522;0;53;748;38720;43;98;0;100;15.68627;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:25:04.978;0;53;751;39210;43;98;0;100;15.68627;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:05.480;0;53;750;38480;43;98;0;100;16.07843;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:05.905;0;53;751;38480;43;98;0;100;15.68627;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:25:06.359;0;53;749;38970;43;98;0;100;15.68627;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:25:06.784;0;53;751;38480;43;98;0;100;15.68627;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:07.303;0;53;749;38970;43;98;0;100;15.29412;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:07.758;0;53;751;38230;43;98;0;100;15.68627;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:08.199;0;53;749;38970;43;98;0;100;15.29412;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:08.639;0;53;751;38720;43;98;0;100;15.68627;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:25:09.142;0;53;749;38720;43;98;0;100;15.68627;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:25:09.566;0;53;751;39210;43;98;0;100;16.07843;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:10.022;0;53;750;39460;43;98;0;100;15.29412;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:10.446;0;53;750;38970;43;98;0;100;15.68627;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:25:10.949;0;53;749;39210;43;98;0;100;15.68627;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:25:11.373;0;53;750;39210;43;98;0;100;15.68627;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:11.829;0;53;750;38480;43;98;0;100;15.68627;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:12.253;0;53;750;39210;43;98;0;100;15.68627;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:13.102;0;53;751;38970;43;98;0;100;15.68627;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:13.667;0;53;750;38720;43;98;0;100;16.07843;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:14.122;0;53;750;38970;43;98;0;100;15.68627;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:14.546;0;53;749;39700;43;98;0;100;16.07843;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:25:15.049;0;53;750;39460;43;98;0;100;15.68627;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:25:15.505;0;53;751;38720;43;98;0;100;16.07843;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:15.976;0;53;750;38720;43;98;0;100;16.07843;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:16.417;0;53;750;38230;43;98;0;100;15.68627;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:25:16.936;0;53;751;38720;43;98;0;100;16.07843;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:25:17.376;0;53;749;38230;43;98;0;100;15.68627;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:17.831;0;53;752;38970;43;98;0;100;15.68627;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:18.301;0;53;749;38230;43;98;0;100;15.29412;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:25:18.803;0;53;749;38480;43;98;0;100;15.29412;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:25:19.228;0;53;750;39460;43;98;0;100;15.68627;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:19.682;0;53;749;39460;43;98;0;100;15.68627;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:20.107;0;53;749;38230;43;98;0;100;16.07843;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:25:20.610;0;53;751;39210;43;98;0;100;16.07843;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:25:21.080;0;53;750;38480;43;98;0;100;15.29412;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:25:21.521;0;53;751;38720;43;98;0;100;16.07843;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:25:21.945;0;53;749;38720;43;98;0;100;15.68627;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:25:22.793;0;53;749;38970;43;98;0;100;15.68627;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:25:23.359;0;53;749;39460;43;98;0;100;15.29412;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:23.815;0;53;750;38970;43;98;0;100;15.68627;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:24.255;0;53;751;38970;43;98;0;100;16.07843;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:24.774;0;53;750;38970;43;98;0;100;15.68627;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:25.214;0;53;751;37990;43;98;0;100;15.68627;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:25.670;0;53;749;38970;43;98;0;100;16.07843;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:26.141;0;53;750;38480;43;98;0;100;16.07843;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:25:26.643;0;53;750;38720;43;98;0;100;15.68627;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:25:27.067;0;53;751;39460;43;98;0;100;16.07843;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:25:27.523;0;53;749;39210;43;98;0;100;15.29412;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:25:27.947;0;53;751;39460;43;98;0;100;16.07843;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:28.450;0;53;749;39210;43;98;0;100;15.68627;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:28.906;0;53;751;39460;43;98;0;100;16.07843;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:25:29.361;0;53;750;38970;43;98;0;100;15.68627;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:25:29.785;0;53;751;38970;43;98;0;100;16.07843;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:30.304;0;53;748;38230;43;98;0;100;15.68627;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:30.760;0;53;751;39460;43;98;0;100;15.68627;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:31.215;0;53;749;37990;43;98;0;100;15.68627;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:31.656;0;53;750;39460;43;98;0;100;16.07843;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:25:32.489;0;53;751;39210;43;98;0;100;16.07843;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:25:33.040;0;53;751;39460;43;98;0;100;15.68627;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:33.495;0;53;751;38720;43;98;0;100;16.07843;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:33.936;0;53;748;38720;43;98;0;100;15.68627;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:34.455;0;53;748;38230;43;98;0;100;15.68627;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:34.894;0;53;751;38970;43;98;0;100;15.68627;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:35.350;0;53;748;38480;43;98;0;100;15.68627;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:35.805;0;53;751;39210;43;98;0;100;16.07843;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:25:36.308;0;53;750;39460;43;98;0;100;16.07843;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:36.733;0;53;750;39460;43;98;0;100;16.07843;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:37.204;0;53;750;39210;43;98;0;100;15.68627;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:37.660;0;53;751;39700;43;98;0;100;16.07843;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:38.163;0;53;750;37990;43;98;0;100;16.07843;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:38.587;0;53;749;39460;43;98;0;100;16.07843;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:25:39.043;0;53;748;38720;43;98;0;100;15.68627;65535;58774;65535;1.5;28.3;255;15;0;0;0;0
17:25:39.467;0;53;751;38970;43;98;0;100;16.07843;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:39.970;0;53;749;39460;43;98;0;100;15.68627;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:40.394;0;53;751;39700;43;98;0;100;16.07843;65535;58774;65535;1.5;28.3;255;15;0;0;0;0
17:25:40.850;0;53;751;38970;43;98;0;100;15.68627;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:25:41.306;0;53;751;39210;43;98;0;100;16.07843;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:25:42.154;0;53;749;38230;43;98;0;100;15.68627;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:25:42.720;0;53;751;39210;43;98;0;100;15.68627;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:43.177;0;53;751;38970;43;98;0;100;16.47059;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:43.617;0;53;748;38720;43;98;0;100;16.07843;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:44.136;0;53;748;39460;43;98;0;100;16.47059;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:44.577;0;53;750;39210;43;98;0;100;16.47059;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:45.032;0;53;749;39700;43;98;0;100;16.47059;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:45.488;0;53;751;38970;43;98;0;100;16.86275;65535;58774;65535;1;28.2;255;15;0;0;0;0
17:25:45.990;0;53;750;38970;43;98;0;100;16.86275;65535;58774;65535;1;28.2;255;15;0;0;0;0
17:25:46.415;0;53;749;39210;43;98;0;100;17.2549;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:25:46.871;0;53;748;38970;43;98;0;100;16.86275;65535;58774;65535;1.5;28.3;255;15;0;0;0;0
17:25:47.342;0;53;751;39210;43;98;0;100;17.2549;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:47.829;0;53;750;39460;43;98;0;100;17.2549;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:48.254;0;53;750;39460;43;98;0;100;17.64706;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:48.710;0;53;748;38970;43;98;0;100;16.86275;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:25:49.134;0;53;751;39950;43;98;0;100;17.64706;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:49.653;0;53;748;39700;43;98;0;100;16.86275;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:25:50.108;0;53;752;39210;43;98;0;100;17.2549;65535;58774;65535;1.5;28.3;255;15;0;0;0;0
17:25:50.564;0;53;748;38970;43;98;0;100;16.86275;65535;58774;65535;1.5;28.3;255;15;0;0;0;0
17:25:50.988;0;53;752;38970;43;98;0;100;17.64706;65535;58774;65535;1;28.4;255;15;0;0;0;0
17:25:51.837;0;53;748;39210;43;98;0;100;17.2549;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:25:52.387;0;53;750;38720;43;98;0;100;17.2549;65535;58774;65535;1.5;28.3;255;15;0;0;0;0
17:25:52.842;0;53;751;38970;43;98;0;100;18.03922;65535;58774;65535;1.5;28.3;255;15;0;0;0;0
17:25:53.282;0;53;748;39950;43;98;0;100;17.2549;65535;58774;65535;1.5;28.2;255;15;0;0;0;0
17:25:53.769;0;53;752;39700;43;98;0;100;18.03922;65535;58774;65535;1.5;28.2;255;15;0;0;0;0
17:25:54.194;0;53;748;39210;43;98;0;100;17.64706;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:25:54.649;0;53;750;38480;43;98;0;100;17.64706;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:25:55.074;0;53;750;39950;43;98;0;100;17.64706;65535;58774;65535;1.5;28.2;255;15;0;0;0;0
17:25:55.593;0;53;751;39210;43;98;0;100;17.64706;65535;58774;65535;1.5;28.2;255;15;0;0;0;0
17:25:56.049;0;53;750;39210;43;98;0;100;18.03922;65535;58774;65535;1.5;28.3;255;15;0;0;0;0
17:25:56.504;0;53;751;39210;43;98;0;100;17.2549;65535;58774;65535;1.5;28.3;255;15;0;0;0;0
17:25:56.929;0;53;750;38970;43;98;0;100;17.64706;65535;58774;65535;1.5;28.3;255;15;0;0;0;0
17:25:57.432;0;53;750;39460;43;98;0;100;17.64706;65535;58774;65535;1.5;28.3;255;15;0;0;0;0
17:25:57.888;0;53;750;39460;43;98;0;100;17.64706;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:25:58.344;0;53;750;39700;43;98;0;100;17.64706;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:25:58.752;0;53;751;38970;43;98;0;100;17.64706;65535;58774;65535;1.5;28.3;255;15;0;0;0;0
17:25:59.271;0;53;750;40190;43;98;0;100;17.64706;65535;58774;65535;1.5;28.3;255;15;0;0;0;0
17:25:59.727;0;53;750;39700;43;98;0;100;17.64706;65535;58774;65535;1.5;28.3;255;15;0;0;0;0
17:26:00.183;0;53;750;39950;43;98;0;100;17.64706;65535;58774;65535;1.5;28.3;255;15;0;0;0;0
17:26:00.608;0;53;750;39460;43;98;0;100;17.64706;65535;58774;65535;1.5;28.3;255;15;0;0;0;0
17:26:01.457;0;53;750;38970;43;98;0;100;17.64706;65535;58774;65535;1.5;28.3;255;15;0;0;0;0
17:26:02.008;0;53;751;38720;43;98;0;100;17.64706;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:26:02.463;0;53;750;39460;43;98;0;100;17.64706;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:26:02.903;0;53;752;38720;43;98;0;100;17.64706;65535;58774;65535;1.5;28.3;255;15;0;0;0;0
17:26:03.390;0;53;748;39210;43;98;0;100;17.64706;65535;58774;65535;1.5;28.3;255;15;0;0;0;0
17:26:03.814;0;53;751;39460;43;98;0;100;17.64706;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:26:04.285;0;53;751;39460;43;98;0;100;17.64706;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:26:04.740;0;53;748;38970;43;98;0;100;17.64706;65535;58774;65535;1.5;28.3;255;15;0;0;0;0
17:26:05.243;0;53;750;38970;43;98;0;100;17.64706;65535;58774;65535;1.5;28.3;255;15;0;0;0;0
17:26:05.682;0;53;752;38970;43;98;0;100;17.64706;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:26:06.125;0;53;750;39460;43;98;0;100;17.64706;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:26:06.583;0;53;751;38970;43;98;0;100;17.64706;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:26:07.070;0;53;748;39950;43;98;0;100;17.2549;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:26:07.494;0;53;751;39460;43;98;0;100;18.03922;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:26:07.965;0;53;750;39460;43;98;0;100;18.03922;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:26:08.421;0;53;750;39700;43;98;0;100;18.03922;65535;58774;65535;1.5;28.3;255;15;0;0;0;0
17:26:08.924;0;53;748;39700;43;98;0;100;17.64706;65535;58774;65535;1.5;28.3;255;15;0;0;0;0
17:26:09.348;0;53;755;39700;43;98;0;100;16.07843;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:26:09.818;0;53;754;38970;43;98;0;100;15.68627;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:26:10.259;0;53;752;39950;43;98;0;100;16.47059;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:26:11.091;0;53;751;38970;43;98;0;100;16.07843;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:26:11.641;0;53;751;39950;43;98;0;100;16.47059;65535;58774;65535;1.5;28.3;255;15;0;0;0;0
17:26:12.097;0;53;751;39210;43;98;0;100;16.47059;65535;58774;65535;1.5;28.3;255;15;0;0;0;0
17:26:12.537;0;53;750;39460;43;98;0;100;16.07843;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:26:13.056;0;53;749;39210;43;98;0;100;16.07843;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:26:13.496;0;53;751;38720;43;98;0;100;16.07843;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:26:13.952;0;53;750;39210;43;98;0;100;16.07843;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:26:14.407;0;53;751;39210;43;98;0;100;16.47059;65535;58774;65535;1.5;28.3;255;15;0;0;0;0
17:26:14.925;0;53;750;39460;43;98;0;100;16.07843;65535;58774;65535;1.5;28.3;255;15;0;0;0;0
17:26:15.381;0;53;750;39210;43;98;0;100;16.47059;65535;58774;65535;1.5;28.3;255;15;0;0;0;0
17:26:15.836;0;53;750;39210;43;98;0;100;16.47059;65535;58774;65535;1.5;28.3;255;15;0;0;0;0
17:26:16.276;0;53;749;39210;43;98;0;100;16.07843;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:26:16.794;0;53;749;38970;43;98;0;100;16.07843;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:26:17.234;0;53;752;39210;43;98;0;100;16.07843;65535;58774;65535;1.5;28.3;255;15;0;0;0;0
17:26:17.705;0;53;748;39210;43;98;0;100;16.07843;65535;58774;65535;1.5;28.3;255;15;0;0;0;0
17:26:18.129;0;53;751;38970;43;98;0;100;16.47059;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:26:18.633;0;53;750;39460;43;98;0;100;15.68627;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:26:19.088;0;53;751;39210;43;98;0;100;16.07843;65535;58774;65535;1.5;28.3;255;15;0;0;0;0
17:26:19.544;0;53;750;39210;43;98;0;100;15.68627;65535;58774;65535;1.5;28.3;255;15;0;0;0;0
17:26:19.968;0;53;751;39210;43;98;0;100;16.47059;65535;58774;65535;1;28.3;255;15;0;0;0;0
17:26:20.817;0;53;748;39210;43;98;0;100;16.07843;65535;58774;65535;1.5;28.3;255;15;0;0;0;0
17:26:21.368;0;52;749;39210;43;98;0;100;16.07843;65535;58774;65535;1.5;28.3;255;15;0;0;0;0
17:26:21.824;0;52;751;38970;43;98;0;100;16.47059;65535;58774;65535;1.5;28.3;255;15;0;0;0;0
17:26:22.248;0;52;750;38480;43;98;0;100;16.07843;65535;58774;65535;1.5;28.3;255;15;0;0;0;0
17:26:22.751;0;52;751;39700;43;98;0;100;16.07843;65535;58774;65535;1.5;28.3;255;15;0;0;0;0
17:26:23.176;0;52;748;39210;43;98;0;100;16.47059;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:26:23.631;0;52;749;39210;43;98;0;100;16.07843;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:26:24.055;0;52;751;39700;43;98;0;100;16.07843;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:26:24.574;0;52;749;39460;43;98;0;100;16.47059;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:26:25.030;0;52;751;39460;43;98;0;100;16.47059;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:26:25.485;0;52;750;39460;43;98;0;100;16.07843;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:26:25.909;0;52;751;38970;43;98;0;100;16.47059;65535;58774;65535;1.5;28.3;255;15;0;0;0;0
17:26:26.411;0;52;749;39700;43;98;0;100;16.07843;65535;58774;65535;1.5;28.3;255;15;0;0;0;0
17:26:26.835;0;52;749;39700;43;98;0;100;16.07843;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:26:27.291;0;52;748;39700;43;98;0;100;16.47059;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:26:27.716;0;52;751;38480;43;98;0;100;16.47059;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:26:28.234;0;52;750;39460;43;98;0;100;15.68627;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:26:28.691;0;52;751;38970;43;98;0;100;16.07843;65535;58774;65535;1.5;28.2;255;15;0;0;0;0
17:26:29.130;0;52;750;39460;43;98;0;100;16.07843;65535;58774;65535;1.5;28.2;255;15;0;0;0;0
17:26:29.555;0;52;751;38970;43;98;0;100;16.07843;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:26:30.404;0;52;748;38720;43;98;0;100;16.07843;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:26:30.970;0;52;749;39460;43;98;0;100;16.07843;65535;58774;65535;1.5;28.3;255;15;0;0;0;0
17:26:31.425;0;52;751;38970;43;98;0;100;16.47059;65535;58774;65535;1.5;28.3;255;15;0;0;0;0
17:26:31.850;0;52;750;39700;43;98;0;100;15.68627;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:26:32.351;0;52;752;39460;43;98;0;100;16.07843;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:26:32.775;0;52;748;39210;43;98;0;100;15.68627;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:26:33.247;0;52;751;39210;43;98;0;100;16.47059;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:26:33.702;0;52;748;39950;43;98;0;100;16.07843;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:26:34.205;0;52;751;39210;43;98;0;100;16.47059;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:26:34.629;0;52;750;39460;43;98;0;100;16.47059;65535;58774;65535;1.5;28.2;255;15;0;0;0;0
17:26:35.084;0;52;749;38970;43;98;0;100;16.07843;65535;58774;65535;1.5;28.2;255;15;0;0;0;0
17:26:35.509;0;52;751;38970;43;98;0;100;16.07843;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:26:36.011;0;52;750;39460;43;98;0;100;16.07843;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:26:36.450;0;52;750;39210;43;98;0;100;16.47059;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:26:36.906;0;52;748;39460;43;98;0;100;16.07843;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:26:37.362;0;52;751;39210;43;98;0;100;16.07843;65535;58774;65535;1.5;28.3;255;15;0;0;0;0
17:26:37.864;0;52;749;39700;43;98;0;100;16.07843;65535;58774;65535;1.5;28.3;255;15;0;0;0;0
17:26:38.289;0;52;751;39460;43;98;0;100;16.07843;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:26:38.744;0;52;748;38970;43;98;0;100;16.47059;65535;58774;65535;1.5;28.4;255;15;0;0;0;0
17:26:39.169;0;52;751;39460;43;98;0;100;16.47059;65535;58774;65535;1.5;28.3;255;15;0;0;0;0
